TILE
116W_74N
124W_73N
123W_73N
122W_73N
121W_73N
120W_73N
119W_73N
118W_73N
117W_73N
116W_73N
115W_73N
114W_73N
113W_73N
125W_72N
124W_72N
123W_72N
122W_72N
121W_72N
120W_72N
119W_72N
118W_72N
117W_72N
116W_72N
115W_72N
114W_72N
113W_72N
112W_72N
111W_72N
110W_72N
109W_72N
108W_72N
107W_72N
106W_72N
105W_72N
104W_72N
157W_71N
156W_71N
155W_71N
154W_71N
126W_71N
125W_71N
124W_71N
123W_71N
122W_71N
121W_71N
120W_71N
119W_71N
118W_71N
117W_71N
116W_71N
115W_71N
114W_71N
113W_71N
112W_71N
111W_71N
110W_71N
109W_71N
108W_71N
107W_71N
106W_71N
105W_71N
104W_71N
162W_70N
161W_70N
160W_70N
159W_70N
158W_70N
157W_70N
156W_70N
155W_70N
154W_70N
153W_70N
152W_70N
151W_70N
150W_70N
149W_70N
148W_70N
147W_70N
146W_70N
145W_70N
144W_70N
143W_70N
142W_70N
131W_70N
130W_70N
129W_70N
128W_70N
127W_70N
126W_70N
125W_70N
124W_70N
118W_70N
117W_70N
116W_70N
115W_70N
114W_70N
113W_70N
112W_70N
111W_70N
110W_70N
109W_70N
