TILE
115W_54N
114W_54N
117W_53N
167W_60N
166W_60N
148W_60N
147W_60N
146W_60N
145W_60N
144W_60N
143W_60N
142W_60N
167W_59N
166W_59N
165W_59N
149W_59N
148W_59N
147W_59N
146W_59N
144W_59N
143W_59N
141W_59N
140W_59N
152W_58N
151W_58N
138W_58N
137W_58N
136W_58N
135W_58N
134W_58N
153W_57N
152W_57N
136W_57N
135W_57N
134W_57N
133W_57N
161W_56N
156W_56N
154W_56N
153W_56N
135W_56N
134W_56N
133W_56N
132W_56N
163W_55N
162W_55N
161W_55N
158W_55N
155W_55N
134W_55N
133W_55N
132W_55N
131W_55N
130W_55N
129W_55N
166W_54N
165W_54N
164W_54N
163W_54N
162W_54N
161W_54N
160W_54N
159W_54N
133W_54N
132W_54N
131W_54N
130W_54N
129W_54N
128W_54N
169W_53N
168W_53N
167W_53N
166W_53N
133W_53N
132W_53N
131W_53N
130W_53N
129W_53N
128W_53N
170W_52N
169W_52N
168W_52N
132W_52N
131W_52N
130W_52N
129W_52N
128W_52N
127W_52N
131W_51N
130W_51N
128W_51N
127W_51N
126W_51N
128W_50N
127W_50N
126W_50N
125W_50N
